collection,collection_id,seq,title,member,suffix,method,method_source,method_context_source,method_context_chars,artifact_type,artifact_types,chars,has_task_prompt,has_evaluation_form,has_candidate_instruction,has_interviewer_instruction,has_time_limit,has_scoring_criteria,has_rating_scale,task_prompt_style,followup_section_labels,prep_minutes,presentation_minutes,qa_minutes,discussion_minutes,rating_scale_labels,evaluation_elements,terms
채용모델 면접문항,interview-model,20210514155131656,15-3-1. 기계조립(발표면접),15-3-1. ▒Γ░Φ┴╢╕│_╣▀╟Ñ╕Θ┴ó ░·┴ª 1.hwp,.hwp,발표면접,document_text,full_document,636,task,task,636,True,False,False,False,True,False,False,presentation_materials_qna,질의응답,5,,,,,,
채용모델 면접문항,interview-model,20210514155131656,15-3-1. 기계조립(발표면접),15-3-1. ▒Γ░Φ┴╢╕│_╣▀╟Ñ╕Θ┴ó ░·┴ª 2 ╞≥░í╡╡▒╕.hwp,.hwp,발표면접,document_text,full_document,6044,task,task; evaluation_form,6044,True,True,False,True,False,False,True,presentation_materials,,,,,,탁월; 우수; 보통; 미흡; 100; 80; 70,PLC프로그램 작성 능력; 프로그램 편집 기능 선정 및 사용방법; PLC개요 및 PLC명령어에 대한 파악; 기본 논리회로 프로그램; ■ 수준; 탁월; 우수; 보통; 미흡; 기준 미달,
채용모델 면접문항,interview-model,20210514155131656,15-3-1. 기계조립(발표면접),15-3-1. ▒Γ░Φ┴╢╕│_╣▀╟Ñ╕Θ┴ó ░·┴ª 2.hwp,.hwp,발표면접,document_text,full_document,569,task,task,569,True,False,False,False,True,False,False,presentation_materials_qna,,5,,,,,,
채용모델 면접문항,interview-model,20210514155131656,15-3-1. 기계조립(발표면접),15-3-1. ▒Γ░Φ┴╢╕│_╣▀╟Ñ╕Θ┴ó ░·┴ª 3 ╞≥░í╡╡▒╕.hwp,.hwp,발표면접,document_text,full_document,4447,task,task; evaluation_form,4447,True,True,False,True,False,False,True,presentation_materials,,,,,,탁월; 우수; 보통; 미흡; 100; 80; 70,PLC 응용 프로그래밍 사용 방법; 구조적; 간략화 된 프로그램; 기능별; 목적별 등을 고려한 프로그램 작성; PLC 개요나 PLC 명령어에 대한 파악; 응용 논리회로 프로그램; ■ 수준; 탁월; 우수,
채용모델 면접문항,interview-model,20210514155131656,15-3-1. 기계조립(발표면접),15-3-1. ▒Γ░Φ┴╢╕│_╣▀╟Ñ╕Θ┴ó ░·┴ª 3.hwp,.hwp,발표면접,document_text,full_document,528,task,task,528,True,False,False,False,True,False,False,presentation_materials_qna,,5,,,,,,
채용모델 면접문항,interview-model,20210514155131656,15-3-1. 기계조립(발표면접),15-3-1. ▒Γ░Φ┴╢╕│_╣▀╟Ñ╕Θ┴ó ░·┴ª 4 ╞≥░í╡╡▒╕.hwp,.hwp,발표면접,document_text,full_document,4254,task,task; evaluation_form,4254,True,True,False,True,False,False,True,presentation_materials,,,,,,탁월; 우수; 보통; 미흡; 100; 80; 70,기계장비의 기능 파악; 기계 제어 업무 법위 파악; 기계 제어에 대한 기본 지식 습득 유무; 제어 방법적인 프로그램의 구현 기술; ■ 수준; 탁월; 우수; 보통; 미흡; 기준 미달,
채용모델 면접문항,interview-model,20210514155131656,15-3-1. 기계조립(발표면접),15-3-1. ▒Γ░Φ┴╢╕│_╣▀╟Ñ╕Θ┴ó ░·┴ª 4.hwp,.hwp,발표면접,document_text,full_document,463,task,task,463,True,False,False,False,True,False,False,presentation_materials_qna,질의응답,5,,,,,,
채용모델 면접문항,interview-model,20210514155105084,15-3-1. 기계조립(경험면접),20210514155105084_15-3-1. 기계조립(경험면접).hwp,.hwp,경험면접,filename,full_document,9792,other,other,9792,True,False,False,False,False,False,True,experience_or_similar_training_case,질문,,,,,미흡,문제해결,
채용모델 면접문항,interview-model,20210514155025488,14-3-2. 건축시공(토론면접),14-3-2. ░╟├α╜├░°_┼Σ╖╨╕Θ┴ó ░·┴ª 1 ╞≥░í╡╡▒╕.hwp,.hwp,토론면접,document_text,full_document,4161,task,task; evaluation_form,4161,True,True,False,True,False,False,True,discussion_consensus,,,,,,탁월; 우수; 보통; 미흡; 100; 80; 70,설계도면・시공상세도에 준한 시공능력; 공정표에 따른 시공능력; 부재에 대한 명칭과 구조적 기능; 가공된 부재를 조합한 조립능력; 평활도 시공능력; ■ 수준; 탁월; 우수; 보통; 미흡,
채용모델 면접문항,interview-model,20210514155025488,14-3-2. 건축시공(토론면접),14-3-2. ░╟├α╜├░°_┼Σ╖╨╕Θ┴ó ░·┴ª 1.hwp,.hwp,토론면접,document_text,full_document,1046,task,task,1046,True,False,False,False,True,False,False,discussion_consensus,질문,,,30,1; 20; 30,,,
채용모델 면접문항,interview-model,20210514155025488,14-3-2. 건축시공(토론면접),14-3-2. ░╟├α╜├░°_┼Σ╖╨╕Θ┴ó ░·┴ª 2 ╞≥░í╡╡▒╕.hwp,.hwp,토론면접,document_text,full_document,4173,task,task; evaluation_form,4173,True,True,False,True,False,False,True,discussion_consensus,,,,,,탁월; 우수; 보통; 미흡; 100; 80; 70,작업과정과 작업 시 유의사항 계획・설명능력; 보양상태 유지능력; 정리정돈 방법・작업장의 청결도; 자재 재활용도・원자재 절감 중요성에 대한 인식; ■ 수준; 탁월; 우수; 보통; 미흡; 기준 미달,
채용모델 면접문항,interview-model,20210514155025488,14-3-2. 건축시공(토론면접),14-3-2. ░╟├α╜├░°_┼Σ╖╨╕Θ┴ó ░·┴ª 2.hwp,.hwp,토론면접,document_text,full_document,1070,task,task,1070,True,False,False,False,True,False,False,discussion_consensus,질문,,,30,1; 20; 30,,,
채용모델 면접문항,interview-model,20210514155025488,14-3-2. 건축시공(토론면접),14-3-2. ░╟├α╜├░°_┼Σ╖╨╕Θ┴ó ░·┴ª 3 ╞≥░í╡╡▒╕.hwp,.hwp,토론면접,document_text,full_document,4829,task,task; evaluation_form,4829,True,True,False,True,False,False,True,discussion_consensus,,,,,,탁월; 우수; 보통; 미흡; 100; 80; 70,마감 보드 위치 보강 확인능력; 보드류 이음상태 확인능력; ■ 수준; 탁월; 우수; 보통; 미흡; 기준 미달; 평가준거에 따른 기대행동이 완벽하게 관찰됨; 평가준거에 따른 기,
채용모델 면접문항,interview-model,20210514155025488,14-3-2. 건축시공(토론면접),14-3-2. ░╟├α╜├░°_┼Σ╖╨╕Θ┴ó ░·┴ª 3.hwp,.hwp,토론면접,document_text,full_document,1078,task,task,1078,True,False,False,False,True,False,True,discussion_consensus,질문,,,30,1; 20; 30,보통,,
채용모델 면접문항,interview-model,20210514155025488,14-3-2. 건축시공(토론면접),14-3-2. ░╟├α╜├░°_┼Σ╖╨╕Θ┴ó ░·┴ª 4 ╞≥░í╡╡▒╕.hwp,.hwp,토론면접,document_text,full_document,4633,task,task; evaluation_form,4633,True,True,False,True,False,False,True,discussion_consensus,,,,,,탁월; 우수; 보통; 미흡; 100; 80; 70,관련규정에 의한 검사능력; 부적합에 따른 후속조치능력; 적절한 재시공 계획능력; 하자 발생원인 파악능력; 유형별 하자 발생빈도; 하자 기준에 대한 지식; 하자 보수재 파악능력; 하자 보수 작업 상태 파악능력; 하자 보수 작업 시 현장 정리능력 ■ 수준; 탁월,
채용모델 면접문항,interview-model,20210514155025488,14-3-2. 건축시공(토론면접),14-3-2. ░╟├α╜├░°_┼Σ╖╨╕Θ┴ó ░·┴ª 4.hwp,.hwp,토론면접,document_text,full_document,906,task,task,906,True,False,False,False,True,False,False,discussion_consensus,질문,,,30,20; 30,부족,,
채용모델 면접문항,interview-model,20210514154956719,14-3-2. 건축시공(상황면접),20210514154956719_14-3-2. 건축시공(상황면접).hwp,.hwp,상황면접,filename,full_document,8558,other,other,8558,True,False,False,False,False,False,False,work_situation_judgment,질문,,,,,,문제해결; 의사결정,
채용모델 면접문항,interview-model,20210514154938308,14-3-2. 건축시공(발표면접),14-3-2. ░╟├α╜├░°_╣▀╟Ñ╕Θ┴ó ░·┴ª 1 ╞≥░í╡╡▒╕.hwp,.hwp,발표면접,document_text,full_document,6256,task,task; evaluation_form,6256,True,True,False,True,False,False,True,presentation_materials,,,,,,탁월; 우수; 보통; 미흡; 100; 80; 70,설계도면・시공상세도에 준한 시공능력; 공정표에 따른 시공능력; 부재에 대한 명칭과 구조적 기능; 가공된 부재를 조합한 조립능력; 평활도 시공능력; ■ 수준; 탁월; 우수; 보통; 미흡,
채용모델 면접문항,interview-model,20210514154938308,14-3-2. 건축시공(발표면접),14-3-2. ░╟├α╜├░°_╣▀╟Ñ╕Θ┴ó ░·┴ª 1.hwp,.hwp,발표면접,document_text,full_document,1053,task,task,1053,True,False,False,False,True,False,False,presentation_materials_qna,질의응답,5,,,,,,
채용모델 면접문항,interview-model,20210514154938308,14-3-2. 건축시공(발표면접),14-3-2. ░╟├α╜├░°_╣▀╟Ñ╕Θ┴ó ░·┴ª 2 ╞≥░í╡╡▒╕.hwp,.hwp,발표면접,document_text,full_document,4655,task,task; evaluation_form,4655,True,True,False,True,False,False,True,presentation_materials,,,,,,탁월; 우수; 보통; 미흡; 100; 80; 70,벽 구조틀의 개구부 위치 수평수직 확인능력; 마감 보드 위치 보강 확인능력; 보드류 이음상태 확인능력; 몰딩 이음부 정확도 확인능력; ■ 수준; 탁월; 우수; 보통; 미흡; 기준 미달,
채용모델 면접문항,interview-model,20210514154938308,14-3-2. 건축시공(발표면접),14-3-2. ░╟├α╜├░°_╣▀╟Ñ╕Θ┴ó ░·┴ª 2.hwp,.hwp,발표면접,document_text,full_document,1335,task,task,1335,True,False,False,False,True,False,True,presentation_materials_qna,질의응답,5,,,,미흡,,
채용모델 면접문항,interview-model,20210514154938308,14-3-2. 건축시공(발표면접),14-3-2. ░╟├α╜├░°_╣▀╟Ñ╕Θ┴ó ░·┴ª 3 ╞≥░í╡╡▒╕.hwp,.hwp,발표면접,document_text,full_document,4484,task,task; evaluation_form,4484,True,True,False,True,False,False,True,presentation_materials,,,,,,탁월; 우수; 보통; 미흡; 100; 80; 70,설계도서에 의한 시공능력; 자재 가공・조립 능력; 정밀(치수・맞춤) 시공능력; ■ 수준; 탁월; 우수; 보통; 미흡; 기준 미달; 평가준거에 따른 기대행동이 완벽하게 관찰됨,
채용모델 면접문항,interview-model,20210514154938308,14-3-2. 건축시공(발표면접),14-3-2. ░╟├α╜├░°_╣▀╟Ñ╕Θ┴ó ░·┴ª 3.hwp,.hwp,발표면접,document_text,full_document,1738,task,task,1738,True,False,False,False,True,False,False,presentation_materials_qna,질의응답,5,,,,,,
채용모델 면접문항,interview-model,20210514154938308,14-3-2. 건축시공(발표면접),14-3-2. ░╟├α╜├░°_╣▀╟Ñ╕Θ┴ó ░·┴ª 4 ╞≥░í╡╡▒╕.hwp,.hwp,발표면접,document_text,full_document,4283,task,task; evaluation_form,4283,True,True,False,True,False,False,True,presentation_materials,,,,,,탁월; 우수; 보통; 미흡; 100; 80; 70,도면에 의한 먹매김 능력; 먹매김의 정확성; ■ 수준; 탁월; 우수; 보통; 미흡; 기준 미달; 평가준거에 따른 기대행동이 완벽하게 관찰됨; 평가준거에 따른 기대행동이 상당히,
채용모델 면접문항,interview-model,20210514154938308,14-3-2. 건축시공(발표면접),14-3-2. ░╟├α╜├░°_╣▀╟Ñ╕Θ┴ó ░·┴ª 4.hwp,.hwp,발표면접,document_text,full_document,491,task,task,491,True,False,False,False,False,False,False,presentation_materials,,,,,,,,
채용모델 면접문항,interview-model,20210514154913910,14-3-2. 건축시공(경험면접),20210514154913910_14-3-2. 건축시공(경험면접).hwp,.hwp,경험면접,filename,full_document,9706,other,other,9706,True,False,False,False,False,False,True,experience_or_similar_training_case,질문,,,,,미흡,문제해결,
채용모델 면접문항,interview-model,20210514154837243,13-1-1. 음식조리(토론면접),13-1-1. └╜╜─┴╢╕«_┼Σ╖╨╕Θ┴ó ░·┴ª 1 ╞≥░í╡╡▒╕.hwp,.hwp,토론면접,document_text,full_document,4116,task,task; evaluation_form,4116,True,True,False,True,False,False,True,discussion_consensus,,,,,,탁월; 우수; 보통; 미흡; 100; 80; 70,메뉴를 관리 할 수 있는 능력; 메뉴를 계획 할 수 있는 능력; 메뉴를 개발 할 수 있는 능력; 메뉴의 가격결정을 할 수 있는 능력; ■ 수준; 탁월; 우수; 보통; 미흡; 기준 미달,
채용모델 면접문항,interview-model,20210514154837243,13-1-1. 음식조리(토론면접),13-1-1. └╜╜─┴╢╕«_┼Σ╖╨╕Θ┴ó ░·┴ª 1.hwp,.hwp,토론면접,document_text,full_document,2721,task,task,2721,True,False,False,False,True,False,False,discussion_consensus,질문,30,,,20; 1,부족,,
채용모델 면접문항,interview-model,20210514154837243,13-1-1. 음식조리(토론면접),13-1-1. └╜╜─┴╢╕«_┼Σ╖╨╕Θ┴ó ░·┴ª 2 ╞≥░í╡╡▒╕.hwp,.hwp,토론면접,document_text,full_document,4951,task,task; evaluation_form,4951,True,True,False,True,False,False,True,discussion_consensus,,,,,,탁월; 우수; 보통; 미흡; 100; 80; 70,품목 특성의 이해와 이에 따른 구매 방안; 식재료를 구매; 검수; 저장; 관리하는 능력; 구매절차와 방법에 따른 서류 이해 능력; 주문주기; 선입선출법 등 관리 원칙의 이해 정도; 지속적 손익 타당성을 검증하는 능력; 고객의 요구에 의거하여 요소별 적정성 파악 능력,
채용모델 면접문항,interview-model,20210514154837243,13-1-1. 음식조리(토론면접),13-1-1. └╜╜─┴╢╕«_┼Σ╖╨╕Θ┴ó ░·┴ª 2.hwp,.hwp,토론면접,document_text,full_document,2428,task,task,2428,True,False,False,False,True,False,False,discussion_consensus,질문,30,,,20; 1,,,
채용모델 면접문항,interview-model,20210514154837243,13-1-1. 음식조리(토론면접),13-1-1. └╜╜─┴╢╕«_┼Σ╖╨╕Θ┴ó ░·┴ª 3 ╞≥░í╡╡▒╕.hwp,.hwp,토론면접,document_text,full_document,4380,task,task; evaluation_form,4380,True,True,False,True,False,False,True,discussion_consensus,,,,,,탁월; 우수; 보통; 미흡; 100; 80; 70,재료의 저장 관리 지식과 능력; 재료의 재고 관리 지식과 능력; 재료의 선입선출에 관한 지식과 능력; 컴퓨터 활용 능력; ■ 수준; 탁월; 우수; 보통; 미흡; 기준 미달,
채용모델 면접문항,interview-model,20210514154837243,13-1-1. 음식조리(토론면접),13-1-1. └╜╜─┴╢╕«_┼Σ╖╨╕Θ┴ó ░·┴ª 3.hwp,.hwp,토론면접,document_text,full_document,2813,task,task,2813,True,False,False,False,True,False,False,discussion_consensus,질문,30,,,20; 1,,,
채용모델 면접문항,interview-model,20210514154837243,13-1-1. 음식조리(토론면접),13-1-1. └╜╜─┴╢╕«_┼Σ╖╨╕Θ┴ó ░·┴ª 4 ╞≥░í╡╡▒╕.hwp,.hwp,토론면접,document_text,full_document,4643,task,task; evaluation_form,4643,True,True,False,True,False,False,True,discussion_consensus,,,,,,탁월; 우수; 보통; 미흡; 100; 80; 70,조리복; 조리모 착용 및 개인 위생 준수능력; 위생적인 조리과정; 조리 기구의 종류와 기능을 활용 할 수 있는 능력; 조리도구를 다룰 수 있는 능력; 조리도구를 보관; 관리할 수 있는 능력; 조리에 필요한 조리기능을 작업하고 활용할 수 있는 능력; 기초 조리에 필요한 자료,
채용모델 면접문항,interview-model,20210514154837243,13-1-1. 음식조리(토론면접),13-1-1. └╜╜─┴╢╕«_┼Σ╖╨╕Θ┴ó ░·┴ª 4.hwp,.hwp,토론면접,document_text,full_document,1131,task,task,1131,True,False,False,False,True,False,False,discussion_consensus,질문,30,,,20; 1,,,
채용모델 면접문항,interview-model,20210514154810012,13-1-1. 음식조리(상황면접),20210514154810012_13-1-1. 음식조리(상황면접).hwp,.hwp,상황면접,filename,full_document,14341,evaluation_form,evaluation_form,14341,False,True,False,True,False,False,True,work_situation_judgment,,,,,,탁월; 우수; 보통; 미흡; 100; 80; 70,조리복 착용 및 개인위생 준수 능력; 조리시 위생관리를 할 수 있는 능력; 시설 및 기구의 세척; 살균 능력; 위해요소에 대한 지식과 예방관리 지식 능력; 식품별 교차오염과 위반된 법규의 처리 지식 능력; 위생관련 지식 능력; 온도와 시간의 적용과 관리 능력; 조리작업에 필요한 안전관리를 적용할 수 있는 능력; 작업 시 운반 및 조리 작업안전 사항,
채용모델 면접문항,interview-model,20210514154752218,13-1-1. 음식조리(발표면접),13-1-1. └╜╜─┴╢╕«_╣▀╟Ñ╕Θ┴ó ░·┴ª 1 ╞≥░í╡╡▒╕.hwp,.hwp,발표면접,document_text,full_document,4174,task,task; evaluation_form,4174,True,True,False,True,False,False,True,presentation_materials,,,,,,탁월; 우수; 보통; 미흡; 100; 80; 70,조리복; 조리모 착용 및 개인 위생 준수능력; 위생적인 조리과정; 조리 기구의 종류와 기능을 활용 할 수 있는 능력; 조리도구를 다룰 수 있는 능력; ■ 수준; 탁월; 우수; 보통; 미흡,
